School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Santa Fe,1.02,1.03,2.06,2,1,1
New Haven,1.06,0.94,2.0,1,2,2
Winona,0.93,0.93,1.87,3,3,3
Leopold,0.81,0.75,1.57,4,4,4
St. Vincent,0.78,0.74,1.52,5,5,5
Green Ridge,0.51,0.61,1.12,8,6,6
Bernie,0.58,0.54,1.11,6,7,7
Bismarck,0.53,0.49,1.01,7,8,8
Concordia,0.42,0.32,0.74,9,9,9
Osceola,0.4,0.31,0.71,10,10,10
Eminence,0.35,0.28,0.63,11,11,11
Advance,0.17,0.23,0.4,13,13,12
Billings,0.14,0.24,0.38,15,12,13
Sacred Heart,0.26,0.06,0.31,12,18,14
Viburnum,0.17,0.12,0.29,14,16,15
Sparta,0.1,0.15,0.25,16,14,16
Lutheran (Kansas City),0.05,0.13,0.18,18,15,17
Midway,0.04,0.1,0.13,19,17,18
Greenville,0.06,0.0,0.06,17,19,19
Lesterville,-0.01,-0.01,-0.01,20,20,20
Gideon,-0.03,-0.05,-0.08,22,21,21
Lockwood,-0.03,-0.1,-0.12,21,23,22
Liberal,-0.16,-0.07,-0.23,27,22,23
Tarkio,-0.12,-0.15,-0.27,23,24,24
Clarkton,-0.15,-0.24,-0.39,26,26,25
Wellington-Napoleon,-0.2,-0.23,-0.43,29,25,26
Holcomb,-0.15,-0.3,-0.45,25,30,27
North Platte,-0.13,-0.35,-0.48,24,34,28
Drexel,-0.31,-0.26,-0.57,33,27,29
Kingston,-0.25,-0.33,-0.58,31,32,30
Meadow Heights,-0.33,-0.28,-0.61,37,28,31
Fordland,-0.33,-0.3,-0.63,36,29,32
Crystal City,-0.32,-0.33,-0.65,35,31,33
West Platte,-0.3,-0.35,-0.65,32,33,34
School of the Ozarks,-0.32,-0.41,-0.73,34,35,35
Valley,-0.24,-0.57,-0.81,30,42,36
South Iron,-0.19,-0.62,-0.81,28,43,37
Northwest (Hughesville),-0.4,-0.42,-0.83,38,36,38
Jasper,-0.55,-0.43,-0.97,43,37,39
Crossroads College Preparatory,-0.53,-0.44,-0.97,42,38,40
Crest Ridge,-0.51,-0.51,-1.02,40,41,41
Rock Port,-0.41,-0.62,-1.03,39,44,42
Campbell,-0.55,-0.49,-1.04,44,39,43
Purdy,-0.56,-0.5,-1.06,45,40,44
Archie,-0.53,-0.64,-1.17,41,45,45
Lone Jack,-0.67,-0.65,-1.32,47,46,46
Miller,-0.68,-0.69,-1.36,48,48,47
Orrick,-0.65,-0.72,-1.37,46,49,48
Bunker,-0.75,-0.68,-1.43,51,47,49
Hurley,-0.76,-0.76,-1.51,52,51,50
La Monte,-0.81,-0.75,-1.55,56,50,51
Verona,-0.78,-0.77,-1.55,54,52,52
Greenfield,-0.74,-0.85,-1.59,50,54,53
Calvary Lutheran,-0.77,-0.87,-1.64,53,57,54
Summersville,-0.83,-0.87,-1.7,57,58,55
Bell City,-0.71,-1.01,-1.71,49,65,56
Rich Hill,-0.92,-0.84,-1.75,59,53,57
Oran,-0.79,-0.96,-1.76,55,63,58
Thayer,-0.94,-0.85,-1.79,61,55,59
Wheaton,-0.94,-0.9,-1.84,62,60,60
Richland (Essex),-1.0,-0.86,-1.86,65,56,61
Golden City,-0.92,-0.93,-1.86,60,62,62
Sweet Springs,-1.01,-0.9,-1.9,66,59,63
Lincoln,-1.02,-0.93,-1.95,67,61,64
Zalma,-0.91,-1.07,-1.97,58,69,65
North Pemiscot,-0.99,-0.99,-1.98,64,64,66
McAuley Catholic,-1.04,-1.04,-2.08,69,66,67
Oak Ridge,-1.03,-1.06,-2.09,68,68,68
St. Joseph Christian,-0.99,-1.11,-2.1,63,71,69
Smithton,-1.13,-1.06,-2.18,71,67,70
Everton,-1.09,-1.1,-2.2,70,70,71
Delta (Deering),-1.13,-1.11,-2.24,72,72,72
Ellington,-1.26,-1.2,-2.46,76,73,73
Chamois,-1.26,-1.22,-2.48,75,76,74
McKinley Classical Leadership,-1.28,-1.26,-2.54,77,78,75
Cooter,-1.32,-1.21,-2.54,78,75,76
Nodaway-Holt,-1.35,-1.21,-2.55,80,74,77
